Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2014","2014","hg/ha","31977","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2015","2015","hg/ha","32289","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2016","2016","hg/ha","34936","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2017","2017","hg/ha","33133","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","236","Soybeans","2018","2018","hg/ha","34681","Fc","Calculated data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1978","1978","tonnes","50860000","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1979","1979","tonnes","61526304","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1980","1980","tonnes","48921904","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1981","1981","tonnes","54436000","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1982","1982","tonnes","59611104","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1983","1983","tonnes","44518400","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1984","1984","tonnes","50648000","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1985","1985","tonnes","57128000","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1986","1986","tonnes","52868000","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1987","1987","tonnes","52737008","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1988","1988","tonnes","42153008","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1989","1989","tonnes","52350000","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1990","1990","tonnes","52416000","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1991","1991","tonnes","54064730","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1992","1992","tonnes","59611670","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1993","1993","tonnes","50885390","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1994","1994","tonnes","68443520","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1995","1995","tonnes","59173500","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1996","1996","tonnes","64780440","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1997","1997","tonnes","73175780","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1998","1998","tonnes","74598180","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","1999","1999","tonnes","72223460","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2000","2000","tonnes","75055290","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2001","2001","tonnes","78671470","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2002","2002","tonnes","75010030","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2003","2003","tonnes","66782720","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2004","2004","tonnes","85015630","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2005","2005","tonnes","83506580","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2006","2006","tonnes","87000620","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2007","2007","tonnes","72859180","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2008","2008","tonnes","80748700","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2009","2009","tonnes","91469550","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2010","2010","tonnes","90663290","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2011","2011","tonnes","84291400","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2012","2012","tonnes","82790870","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2013","2013","tonnes","91389350","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2014","2014","tonnes","106877870","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2015","2015","tonnes","106953940","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2016","2016","tonnes","116931500","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2017","2017","tonnes","120064970","","Official data"
"QC","Crops","231","United States of America","5510","Production","236","Soybeans","2018","2018","tonnes","123664230","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1978","1978","ha","513630","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1979","1979","ha","453130","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1980","1980","ha","481367","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1981","1981","ha","496988","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1982","1982","ha","415500","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1983","1983","ha","427260","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1984","1984","ha","443650","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1985","1985","ha","446200","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1986","1986","ha","482100","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1987","1987","ha","506800","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1988","1988","ha","526400","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1989","1989","ha","523900","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1990","1990","ha","557300","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1991","1991","ha","561200","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1992","1992","ha","571200","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1993","1993","ha","570400","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1994","1994","ha","584000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1995","1995","ha","574700","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1996","1996","ha","535530","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1997","1997","ha","577900","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1998","1998","ha","587080","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","1999","1999","ha","618080","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2000","2000","ha","555640","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2001","2001","ha","502261","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2002","2002","ha","550662","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2003","2003","ha","545441","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2004","2004","ha","528810","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2005","2005","ha","502990","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2006","2006","ha","527554","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2007","2007","ha","504567","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2008","2008","ha","406511","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2009","2009","ha","464790","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2010","2010","ha","467860","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2011","2011","ha","490965","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2012","2012","ha","487290","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2013","2013","ha","467010","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2014","2014","ha","463900","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2015","2015","ha","463530","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2016","2016","ha","455838","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2017","2017","ha","450739","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","157","Sugar beet","2018","2018","ha","443293","","Official data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1978","1978","hg/ha","455471","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1979","1979","hg/ha","440369","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1980","1980","hg/ha","442917","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1981","1981","hg/ha","502666","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1982","1982","hg/ha","456188","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1983","1983","hg/ha","445712","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1984","1984","hg/ha","452609","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1985","1985","hg/ha","458046","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1986","1986","hg/ha","473470","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1987","1987","hg/ha","502486","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1988","1988","hg/ha","427565","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1989","1989","hg/ha","435159","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1990","1990","hg/ha","447856","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1991","1991","hg/ha","455898","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1992","1992","hg/ha","462850","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1993","1993","hg/ha","417465","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1994","1994","hg/ha","494812","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1995","1995","hg/ha","443014","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1996","1996","hg/ha","451963","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1997","1997","hg/ha","469147","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1998","1998","hg/ha","502197","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","1999","1999","hg/ha","490519","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2000","2000","hg/ha","585649","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2001","2001","hg/ha","511845","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2002","2002","hg/ha","503158","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2003","2003","hg/ha","563031","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2004","2004","hg/ha","567709","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2005","2005","hg/ha","545399","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2006","2006","hg/ha","645697","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2007","2007","hg/ha","632463","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2008","2008","hg/ha","599886","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2009","2009","hg/ha","581309","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2010","2010","hg/ha","621142","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2011","2011","hg/ha","533929","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2012","2012","hg/ha","655763","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2013","2013","hg/ha","636939","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2014","2014","hg/ha","611797","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2015","2015","hg/ha","692254","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2016","2016","hg/ha","734763","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2017","2017","hg/ha","710812","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","157","Sugar beet","2018","2018","hg/ha","678302","Fc","Calculated data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1978","1978","tonnes","23394352","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1979","1979","tonnes","19954448","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1980","1980","tonnes","21320544","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1981","1981","tonnes","24981920","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1982","1982","tonnes","18954608","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1983","1983","tonnes","19043504","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1984","1984","tonnes","20080000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1985","1985","tonnes","20438000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1986","1986","tonnes","22826000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1987","1987","tonnes","25466000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1988","1988","tonnes","22507008","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1989","1989","tonnes","22798000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1990","1990","tonnes","24959008","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1991","1991","tonnes","25585000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1992","1992","tonnes","26438000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1993","1993","tonnes","23812200","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1994","1994","tonnes","28897000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1995","1995","tonnes","25460000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1996","1996","tonnes","24204000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1997","1997","tonnes","27112000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1998","1998","tonnes","29483000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","1999","1999","tonnes","30318000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2000","2000","tonnes","32541000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2001","2001","tonnes","25708000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2002","2002","tonnes","27707000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2003","2003","tonnes","30710000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2004","2004","tonnes","30021000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2005","2005","tonnes","27433000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2006","2006","tonnes","34064000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2007","2007","tonnes","31912000","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2008","2008","tonnes","24386030","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2009","2009","tonnes","27018680","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2010","2010","tonnes","29060756","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2011","2011","tonnes","26214040","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2012","2012","tonnes","31954680","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2013","2013","tonnes","29745680","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2014","2014","tonnes","28381270","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2015","2015","tonnes","32088030","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2016","2016","tonnes","33493270","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2017","2017","tonnes","32039053","","Official data"
"QC","Crops","231","United States of America","5510","Production","157","Sugar beet","2018","2018","tonnes","30068647","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1978","1978","ha","22862960","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1979","1979","ha","25274512","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1980","1980","ha","28783600","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1981","1981","ha","32635008","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1982","1982","ha","31540304","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1983","1983","ha","24843296","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1984","1984","ha","27085008","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1985","1985","ha","26184000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1986","1986","ha","24559008","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1987","1987","ha","22646000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1988","1988","ha","21525008","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1989","1989","ha","25167008","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1990","1990","ha","27965000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1991","1991","ha","23392000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1992","1992","ha","25398800","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1993","1993","ha","25378900","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1994","1994","ha","24997000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1995","1995","ha","24685000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1996","1996","ha","25414000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1997","1997","ha","25414000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1998","1998","ha","23878000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","1999","1999","ha","21781000","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2000","2000","ha","21474064","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2001","2001","ha","19616538","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2002","2002","ha","18544516","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2003","2003","ha","21474070","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2004","2004","ha","20221956","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2005","2005","ha","20276588","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2006","2006","ha","18939492","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2007","2007","ha","20638784","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2008","2008","ha","22540828","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2009","2009","ha","20191200","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2010","2010","ha","19270930","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2011","2011","ha","18496174","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2012","2012","ha","19797644","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2013","2013","ha","18345410","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2014","2014","ha","18771550","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2015","2015","ha","19058470","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2016","2016","ha","17744851","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2017","2017","ha","15198130","","Official data"
"QC","Crops","231","United States of America","5312","Area harvested","15","Wheat","2018","2018","ha","16027750","","Official data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1978","1978","hg/ha","21136","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1979","1979","hg/ha","22980","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1980","1980","hg/ha","22513","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1981","1981","hg/ha","23229","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1982","1982","hg/ha","23859","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1983","1983","hg/ha","26509","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1984","1984","hg/ha","26073","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1985","1985","hg/ha","25197","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1986","1986","hg/ha","23167","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1987","1987","hg/ha","25330","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1988","1988","hg/ha","22913","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1989","1989","hg/ha","22024","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1990","1990","hg/ha","26567","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1991","1991","hg/ha","23038","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1992","1992","hg/ha","26433","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1993","1993","hg/ha","25699","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1994","1994","hg/ha","25270","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1995","1995","hg/ha","24065","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1996","1996","hg/ha","24389","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1997","1997","hg/ha","26574","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1998","1998","hg/ha","29034","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","1999","1999","hg/ha","28726","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2000","2000","hg/ha","28238","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2001","2001","hg/ha","27018","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2002","2002","hg/ha","23567","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2003","2003","hg/ha","29712","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2004","2004","hg/ha","29026","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2005","2005","hg/ha","28231","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2006","2006","hg/ha","25986","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2007","2007","hg/ha","27046","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2008","2008","hg/ha","30175","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2009","2009","hg/ha","29897","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2010","2010","hg/ha","31167","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2011","2011","hg/ha","29422","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2012","2012","hg/ha","31154","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2013","2013","hg/ha","31673","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2014","2014","hg/ha","29378","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2015","2015","hg/ha","29299","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2016","2016","hg/ha","35408","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2017","2017","hg/ha","31175","Fc","Calculated data"
"QC","Crops","231","United States of America","5419","Yield","15","Wheat","2018","2018","hg/ha","31999","Fc","Calculated data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1978","1978","tonnes","48322656","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1979","1979","tonnes","58080576","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1980","1980","tonnes","64799504","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1981","1981","tonnes","75806304","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1982","1982","tonnes","75251296","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1983","1983","tonnes","65857904","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1984","1984","tonnes","70618000","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1985","1985","tonnes","65975008","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1986","1986","tonnes","56897008","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1987","1987","tonnes","57361808","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1988","1988","tonnes","49320000","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1989","1989","tonnes","55428000","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1990","1990","tonnes","74294000","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1991","1991","tonnes","53890000","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1992","1992","tonnes","67136000","","Official data"
"QC","Crops","231","United States of America","5510","Production","15","Wheat","1993","1993","tonnes","65222000","","Official data"
